제목,날짜,작성자,작성일,댓글
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,ksmoon5207,2021-05-10 04:18:38,대권(大權) 도전을 선언(宣言)한 국회의원 박용진에게 고(告)한다. 정치인이 대통령 꿈을 꾸지 않는 사람이 누가 있으리오마는 구상유취(口尙乳臭)란 말을 하고 싶다. 노이즈 마케팅으로 끝나지 말고 최후의 일각까지 최선을 다하라.
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,Theone,2021-05-10 00:14:08,용진아 먼저 허경영 이기고와라~~~
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,오늘도 난,2021-05-09 23:29:21,ㅋㅋ 꼴뚜기들 다 뛰는 거야 망둥어들이 먼저 뛰니까 꼴뚜기들이 뛰네 ㅋㅋ 이젠 너네들 잡아먹을 고래가 나오면 된다 알겠니 고래 출몰을 기대하시라 !!
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,바른마음,2021-05-09 22:03:00,건방이 하늘을 찌르는구나.ㅋㅋㅋ 극좌운동권 종북정권은 입만 떼면 오만방자하거나 거짓말을 입에 달고 산다. 여기가 김정은 나라냐?
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,lwk1090113,2021-05-09 21:44:19,마포 정걸래도 대선출마하겠네...?
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,광해대왕,2021-05-09 21:17:08,깜도 이닌자가
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,sophist,2021-05-09 21:12:18,박용진은 아직 하산 할때가 아니다.정치수련을 적어도 앞으로 10년은 쌓아야지.민주당이 하도 인재가 없다보니 소나 개나 다 나오게 생겼다.두관이도 나온다네...허허..
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,STONY,2021-05-09 20:17:07,"ㅈ,,,ㄲ,,,"
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,netin,2021-05-09 20:02:10,"미안하지만
귀하는
관심밖..
개나소나"
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,좌파박멸,2021-05-09 19:26:30,전라민국 대통령해서 국민들 깨어나게 해라~~~
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,진상,2021-05-09 19:19:55,"쇄꺄 대선이 동네 반장선거냐
네놈이 낄 자리가아냐"
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,사필귀정,2021-05-09 19:18:07,선착순 ㅋㅋㅋ
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,닉네임 입력,2021-05-09 18:26:30,"뭔 일이래
동네 *가 짓는겨?"
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,민트향기,2021-05-09 18:24:27,놀아라□~~
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,일장춘몽,2021-05-09 18:21:31,한번해보시구려 그나마 더듬어만지투기당에서 바른말하고 빨강물이 덜든 사람이 바로 당신이라는 것을 알고 있소이다.
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,pig,2021-05-09 18:16:55,"여러분 댓글생각에 너무
웃겨서 저녁을 못먹어요."
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,pig,2021-05-09 18:10:58,"똥개, 나왔다.!!
사냥개, 진도개, 풍산개, 청와대에 있는
진짜 똥개나와!. 한판 붙자......"
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,강한자,2021-05-09 17:54:16,동내 똥개가 웃다 넘어져 뇌진탕으로 황천갈라!
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,LRomeo,2021-05-09 17:29:38,이석기를 석방하라면서 누더기 걸치고 피켓들고 설치던 애가 뭐라고? 반장 선거 나온다고?
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,구름기둥,2021-05-09 17:05:32,이준석이 하고 도토리 키재기. 우리나라 코미디언 개그맨 다 굶어죽게 생겼다.
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,한심한,2021-05-09 16:57:35,2030 표심 잡겠다는 전략인가 본데 들고 나온개 그게 정책이냐
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,suktaewo,2021-05-09 16:54:06,박용진! 가서 젖이나 더 먹고 나와라!
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,YPSung,2021-05-09 16:37:45,DOG나 COW나..
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,판테라,2021-05-09 15:41:39,이재명이 부터 이기고 석열이형 찾아라..
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,freezer,2021-05-09 15:21:05,바지사장으로 캐스팅 되셨어여? 근디 도대체 너거들 캐스팅은 누가 하는겨? 거기두 위원회여? 위원장님이 도대체 누구셔? 국민은 고걸 알고잡은데..
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,내생각은..,2021-05-09 15:11:21,이놈도 정치병환자이군!! 불쌍한 놈!! 우리집 강아지도 출마시키면 되겠냐?
박용진 대선출마 선언 “윤석열·이재명 나와”,2021-05-09 13:47:00,하늘과땅,2021-05-09 14:38:10,별개 다 웃기네~~~ 내일모래 와라~~~
文 “윤석열은 유력 대선주자… 아무 말 않겠다”,2021-05-11 03:00:00,piggy,2021-05-11 11:11:11,검찰이 정와대 권력을 겁내면 큰일 날 일. 당연히 검찰은 청와대 권력뿐만 아니라 그 어떤 권력도 겁내선 안된다.
文 “윤석열은 유력 대선주자… 아무 말 않겠다”,2021-05-11 03:00:00,bt,2021-05-11 07:42:50,"문재인놈이 속쓰릴 것이다!
이재명놈은 지지율이 올라가는데 지놈이 밀고있는 이낙연놈은 지지율이 말이 아니지...
윤석열이는 지지율 1위라는 뉴스는 계속 뜨지...
윤석열이 대통되면 지놈의 가슴에 비수를 꼿을 수도 있는 사람인데 지놈편으로 만들 방법은 없지..."
"대선 적합도, 윤석열 31.2% 이재명 24.1%…동반 하락",2021-04-26 10:45:00,zilch,2021-04-26 19:49:02,김부선 형님 형수님 어머니!!
"대선 적합도, 윤석열 31.2% 이재명 24.1%…동반 하락",2021-04-26 10:45:00,빼빼사이먼,2021-04-26 16:25:18,이재명씨는 영리한 선동가입니다. 남미의 좌파 정치인을 닮았지요.
"대선 적합도, 윤석열 31.2% 이재명 24.1%…동반 하락",2021-04-26 10:45:00,패스포드,2021-04-26 16:10:57,이재명씨 김부선씨의 절규도 안들리는가요. 김부선씨가 정신 이상이 있는것은 아닌것 같고 문제는 당신한테 있는것 같네요. 한을 풀어 주고 뛰세요. 그래서 대통령 하라고 지지해 주면 그게 당신의 운명이요.
"대선 적합도, 윤석열 31.2% 이재명 24.1%…동반 하락",2021-04-26 10:45:00,bien,2021-04-26 13:31:41,"하룻밤을 자도 만리장성 쌓는다는데
꼴난 쌀 한가마도 안 주었다니
힘들게 쌓은 성도 허물어질 수 밖에."
"대선 적합도, 윤석열 31.2% 이재명 24.1%…동반 하락",2021-04-26 10:45:00,훈요십조,2021-04-26 12:39:24,"지위고하를 막론하고 국법을 준수하면 된다!
그러기에 법을 알아야만 국법을 더욱 준수할 수 있다!
국가를 위해서 국민을 위하여
윤 석 렬 전총장이 나서서 우리나라를 법대로 운영되는 선진국으로 만들어야 된다!"
"대선 적합도, 윤석열 31.2% 이재명 24.1%…동반 하락",2021-04-26 10:45:00,내생각은..,2021-04-26 12:14:06,어제 유튜브 보니 재명이가 모 여배우를 더듬었었다며??! 그런 인간이 어찌해서 적합도 2위에 올라 있어??! 동아닷컴도 걸레이구먼!!
"대선 적합도, 윤석열 31.2% 이재명 24.1%…동반 하락",2021-04-26 10:45:00,바른말,2021-04-26 11:52:05,차기 대통령은 여자문제 등 주변이 정리되지 않은 사람이 되지 못한다. 수신제가가 되지 않은 권모술수에만 능해서야 되겠는가? 정직하고 깨끗한 사람도 많고 많은데 우리가 지도자로 모셔야할 사람이 세계적으로 챙피한 이야기만 돌아야 다니면 되겠는가 하는 것이 솔직한 심정이다
윤석열은 정책 열공중…안철수는 野통합과 대선전략 구체화,2021-05-05 18:17:00,cherl123,2021-05-06 04:37:49,"검증이 무서버 최대한 늦게 등판해
그저 날것으로 먹으려고 ㅋ ㅋ ㅋ

쥴리가 누구냐?"
윤석열은 정책 열공중…안철수는 野통합과 대선전략 구체화,2021-05-05 18:17:00,cherl123,2021-05-06 04:34:22,"역대 대통령들 하루아침에 대통령된 사람 없다 , 군사정권 말고는,
대통령 자리를 그저 날로 먹으려 하는구나, 사법고시 9수, 대통령도 9수 정도는 해야지 ,
열공? ㅋ ㅋ ㅋ 대통령 자리가
하루아침에 공부해서 될 자리 더냐?"
윤석열은 정책 열공중…안철수는 野통합과 대선전략 구체화,2021-05-05 18:17:00,정의롭고공정한국가를되찾자,2021-05-05 23:32:41,"안철수가 무신 대선전략을 고민하나?

지지율이 몇%인데? 정말 문제많은 인간이네."
윤석열 40.2% vs 이재명 37.4%…양자대결 오차내 접전,2021-05-12 10:22:00,동사랑,2021-05-12 15:34:08,"이해안된다. 윤석렬,이재명 대통후보 이름나오는게
국민을 뭐로 아냐?"
윤석열 40.2% vs 이재명 37.4%…양자대결 오차내 접전,2021-05-12 10:22:00,킬리만,2021-05-12 14:42:28,천명 중 전라도 지역을 300명 쯤으로 했으면 재맹이가 단연 앞설텐디 한길리서치가 조사를 잘못혀서 이리 되었다. 앞으로는 졸라민국 조사대상 늘려라..재맹이 바람들어가게..헛꿈이라고 꿔야자나..
윤석열 40.2% vs 이재명 37.4%…양자대결 오차내 접전,2021-05-12 10:22:00,대필,2021-05-12 12:35:00,"37.4%? 제발 쌍욕하는 것 유트브 좀 찾아서 봐라,저것 지지자들아,그러고도 지지하면 인증이 되지.개돼지만도 못하다는 것을."
윤석열 40.2% vs 이재명 37.4%…양자대결 오차내 접전,2021-05-12 10:22:00,훈요십조,2021-05-12 12:22:50,"현재의 우리나라는 새롭게 국가를 세워야 할 정도로
국가경영시스템이 망가져있다! 공산당추종종자몇넘이 국가를 완전히
개판으로 만들어 놓았다!
건국정신으로 국가를 정리해야 될 상황이다!
제일은 법치다! 윤 석 렬 전총장이 대통령이 되어서 개국의 정신으로 국가에 봉사하시길"
윤석열 40.2% vs 이재명 37.4%…양자대결 오차내 접전,2021-05-12 10:22:00,나다,2021-05-12 11:10:49,보수입장에서는 이나땡이지...
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,전태환,2021-05-04 01:43:29,"종인할배요 이제고마돌아다니소 집에가서 손자나
손녀나보고 그라지 뭐할라꼬 여기저기 돌아다니면서
배나라 감나라하는지 노욕 노욕 간섭 간섭 이제고마
하고 집에가서 잠이나뒤집어소 하는짖 정말 꼴
보기싫타 기웃 기웃 철새 철새 종인할배~"
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,Yrp0663,2021-05-03 12:12:36,"닥치고, 좀들어가라, 이 노회한 사람아, 언제 철들려고?"
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,주황색,2021-05-03 12:10:43,불평도 많이 하시는데 지난번에 민주당을 똑바로세워 현정권 초석을 다져주었고 근자에는 국민의힘을 도와서 야권서울시장를 뽑는데 기여한 이른바 주식회사 대통령공장장 대표이사가 다음 대선후보 물색하는건 당연지사라 봐집니다.
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,주황색,2021-05-03 11:58:38,"여.야의 정치판이 아직도 서투르니 담대하고 통이 큰
정치대선배 김종인 전 대표는 한국의 정치적 보배라고
봅니다. 누가하던 정치계 발전을 꾀한다면 그것이 국리민복 아닐까요.. ?"
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,piggy,2021-05-03 11:32:08,마크롱 프랑스대통령의 경우를 말하는것 같은데 프랑스방식이 한국에서도 통할지는 알 수 없다. 김 전위원장 당신도 제3지대에서 성공한 경우가 없다고 하지 않았나. 마크롱방식이 성공하려면 문정권이 아주 폭망해야 한다. 마치 김영삼정권 시절 IMF외환위기가 닥친것처럼...
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,정의롭고공정한국가를되찾자,2021-05-03 11:15:39,"윤석렬이 국민의힘에 달라붙는게 아니고....

배신자그룹을 뺀 국민의힘 일부만이 윤석렬에게 달라붙으면 된다.

김종인이 정확하게 본거여."
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,Ylim123,2021-05-03 13:04:13,울은말쌈 유승민 김무성등 돚같은 쐨키들 빼고
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,koreanmrjo,2021-05-03 11:04:27,"주도권은 당신이 꼭 쥐어야 직성이 풀리는 것 같은데...
당신은 윤총장에게 협박 중인 듯...
나를 업지 않으면 곧 적이고 철수 꼴이 될 것이다..."
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,박문수1,2021-05-03 09:47:27,"좌파 늙다리 김종인. 이제 아구 닫고, 사라져 있다가, 조용히 죽어라. 노욕에 눈먼 좌파 영감탱이."
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,한국막걸리,2021-05-03 09:23:10,"이 늙은이의 추한 노욕을 언제까지 봐야하나? 그리고 태극기부대는 대깨문이라는 세상희한한 변종들의 번식을 위한 좋은 먹이감이 되었다는 반성이 필요하다. 변해라. 종북만 아니면, 또 민노총, 전교조같은 사회기생충이 아니면 변해라. 그래야 대한민국산다. 빨기새끼들 사라진다."
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,go19****,2021-05-03 09:02:30,정직 경찰총장국회의원 그리고 친박연대 사과 누가 먼저 사과해야하는지? 국민들에게 먼저 친박국회의원부터 사과해라. 그리고 나경원 로비스트는 이번 당대표선거에서 물러나라 코로나19로 나라가 힘들고 어려워도 국회의원들하고 원정골프하고 이번에 김기현시다카리하고
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,matador,2021-05-03 08:37:09,"김종인이 이 자식이 또 다음번 정권을
좌빨-종북 놈들에게 넘기려는
절라두 꼼수 활동하는 것이지?
그 나라 대한 민국, 너무 멍청한 인민들 때문에
다음 대선에서도 역시 별볼일 없을 게 확정되었구나.
잘 해 봐라, 朝鮮人 어르신들아!"
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,반도체,2021-05-03 08:25:56,김종인 옹 말씀이 옳다. 국짐당도 내부 김무성 등 대깨문들 걷어내는 정리가 필요하다.
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,피이터,2021-05-03 07:25:10,"김종인,망나니 같은 짓 그만하라.80이 넘어서 뭐 먹을 게 있다고 정치판에 기웃 거리나?자제하지 않으면 국민적 분노가 폭발할 것이다."
"김종인 “윤석열, 새 정치세력 구축 필요” 국민의힘 “金 대선 주도권 쥐려해”",2021-05-03 03:00:00,박상우,2021-05-03 04:34:16,"새술은 새부대에 담아라
자당의 현직 대통령까지 탄핵하고도 일말의 반성도 없는 국힘 당
4년 을 감옥에 있는 박근혜 전 대통령의 석방에 관해서는 아직까지 함구하는 국힘 당 을
뭘 보고 이런 당에 가야하느냐"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,청 솔,2021-05-13 19:49:05,"육우 수입산이라?
나 참 저런 허접한 젊은 녀석 계속 띄우는 조 중 동"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,주유양,2021-05-13 17:08:28,"터버리 입에 자갈 물려서 국민을 육우로 비유를 모싸게 하지 아니하면
국민들은 국민의당지지를 보류시키는 캠페인을 벌여 나갈 것임을
엄숙히 선언하는 바이다."
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,주유양,2021-05-13 17:05:55,"이 오만불손 거만과 오만,교만 자화자찬 국민을 육우로 비유한
인격과 도독성이 한참 뒤떨어진 소같으롬을 국민의힘당서 윤리위원회에
회부하고 정직 1년의 약한 처벌해서 무슨 말이든지 당공식기구 최고위원회를 거쳐 당대변인을 통해 대국민 담화발표하도록 그 기볍고 속사포 떠버리"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,주유양,2021-05-13 16:46:09,"이 위아래가 없고 선후배도 없고 장유유서의 아름다운 전통을 뭉겐
오만불손 교만 거만 다 떠고 핏대올리며 고학력이고 젊은 청춘이면
그렇게 국민을 먹는 육우로 폄훠한 깡패도 못할 막가파 자화자찬 천하제일
유아독존이란 노은ㅈ내가 반드시 낙마시켜 대국민 이실직고 참회의 재를"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,닉네임 입력,2021-05-13 07:24:39,"말의 순화도 보수의 품격이다
보수의 가치로써 중도의 확장성
에 힘쓰기 바란다"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,jys070412,2021-05-13 05:33:10,"준돌이 넌 깜이 아니야~
비유를 해도 딱 네수준만큼 비유를
했으니 너야말로 ㄸ 🐕 수준만도 못된다는
사실을 알랑가?"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,junwp,2021-05-12 18:11:53,이준석 !! 너는 미국물이 약간 섞였지만 윤석열 은 순종이여.
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,훈요십조,2021-05-12 17:51:30,이런 하찮은 것들이..........
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,aa125488z#z,2021-05-12 17:21:35,"준석이가 직업도 없이 정당 근처에서 얼쩡거리더니 인성이 바닥이 났구나, 사람 그것도 자칭 유망한 검사출신 정치인을 소고기에 비교하다니, 국민의힘에서 윤석열을 구워먹겠다고 작정을 했다는 말이구나!"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,bt,2021-05-12 17:19:59,"딴것보다 이놈은 '박근혜 대통령 탄핵시킨 것이 정당하다'고 말을 하는 걸로 봐서 제대로 된 놈이 아닌 것을 알았다!
이런 개차반같은 놈이 어찌하여 국힘당에 들어왔냐?
탄핵은 자기부정이며 윗사람을 배신하는 배신행위였다!
탄핵의 결과가 악마같은 문재인정권의 탄생이었다!"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,koreanmrjo,2021-05-12 16:57:18,"국민의 힘은 아무 어린애가 가져다 심는다고 젊어지는 것이 아님... 어린애 중에도 늙은이 보다 더 낡은 애들이 있음... 열씨미 방송 출연하면서 아군총질에 대깨문 들러리를 서더니... 대깨문들 자뻑하니, 여의도 문턱도 밟아 보지 못한 주제에 정치9단 행세라니..."
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,이게뭐냐,2021-05-12 16:55:03,입조심 한방에 간다 우선 노원에서 의;원이나 한번하고
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,koreanmrjo,2021-05-12 16:50:44,지가 정치 10단인 줄 아는데... 입법이나 한 번 해 봤는지... 윤석열과 국민의힘 어느 쪽이 흡수 통합의 주체이고 대상인지 아직 모를 정도로 애송이... 너 같은 애가 마치 국민의 힘을 대표하는 것으로 비칠 수록 중도우파는 윤석열&amp;안철수로 넘어감...
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,또하자,2021-05-12 16:30:12,국민들 수입산이 더 좋은거 이미 알아 무조건 윤석열이다. 가즈아~~~~
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,공의인자,2021-05-12 16:29:01,박근혜가 카워주니 배반한 유승민과 코드가같은 뒷통수달인 넌어린넘이 싹이노래 정치권에선 영구퇴출이다 가서 선관위 부정선거절대없다고 홍보하는 홍보도우미나해라
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,우라칸,2021-05-12 15:58:58,넌뭐임??? 개나소나 정치하느냐 고생이 많다
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,교하지키미,2021-05-12 15:43:47,"3대를 빌어처먹다가 절도죄로 깜방에서 또 사기치다 사형을 당할 놈의 쌔끼.
삶이 뭔지 쌩고생이 뭔지 훈련병이 며칠동안 낯짝도 씻지 못하던 고통을 한꺼번에 몰아다 주어서 절로 주둥이를 잠재워줄 고약한 놈."
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,요래요래꿍,2021-05-12 15:39:33,"이준석 나이만 어리지 머리와 가슴은 김종인하고 다이다이 정치인

본인은 그럴듯한 비유라고 자기만족하고 있겠지만
말 장난은 버릇되서 이제 못 고친다

진정성을 키우지 못하면 곧 도태될것"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,김찬중2,2021-05-12 15:35:53,"야~! 야~!네눔이 해야될 말과 ~ 절대로 해서는 안되는말(싸가지없는) 이 있다, 년령이나, 사회적 경험이나 윗 사람을 소~되지고기에 비유 하다니? 천하의 호로이며 후레자식이다, 어찌 사람을 육고기에 비유한단 말이냐? 네애비~에미녀언은 국산이냐? 수입산이냐?"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,조로남불불,2021-05-12 15:34:43,"세상 참 요상하게 돌아가네,,,,요즘은 깜도 안되는 것들이 왜이리 설치는지,,,"
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,이게뭐냐,2021-05-12 15:33:35,너무 나간다 한방에 간다 입 조심하거라
"이준석 “윤석열 합류, 빠르면 ‘육우’ 늦으면 ‘수입산’ 된다”",2021-05-12 13:53:00,주관자,2021-05-12 15:23:12,"넌 수입산이잖아.
탈당파 엉덩이에 뿔난 소.
박근혜 탄핵시키고, 공수처법안 통과에 부역질 했던 그 회색분자.
대권에 미쳐 날뛴 개돼지들 속에서 정치하겠다고 설치다가 존재감 상실된 상태.
유승민을 등에 업고 정계에 입문했으면 주제를 알아야지 시도 때도 없이 나대냐?"
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,zilch,2021-04-17 19:27:13,"이제 추풍낙엽 젖은낙엽이되어
토너먼트 대진표 허경영과 한조 될듯"
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,닉네임 입력,2021-04-16 18:42:07,"윤석열은 대선출마 선언 하면 지지율, 선호도 급등 할텐데 말입니다 국힘당이 합당 하면 입당 할 명분이 설듯 문파들 약 오르겠네"
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,굳데이,2021-04-16 15:42:12,"나견이 5프로, ㅋㅋ, 부끄러버서 어쩌노? 버티는 게 용하다. 거기에 세균 버럭노인네께서 합류하면 볼만 하겠네."
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,노머시,2021-04-16 14:11:19,"한국땅에 가짜총각짓 하고 돌아다니며, 무상연애질 해댄 전문가가 있다던데 누구지요?"
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,zilch,2021-04-17 19:30:18,형수님! 굼엉 김붓언 바지 벗기지 말...아읏
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,굳데이,2021-04-16 15:45:09,제 명에 죽을 놈.
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,해발 700,2021-04-16 13:38:28,난 윤석열을 찍겠다. 성추행당은 지긋지긋하다.
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,훈요십조,2021-04-16 13:35:28,"비에 젖은 낙엽같은 신세인 대한민국을 일으켜세워야 됩니다!
만인이 법을 준수하는 나라로 만들어야 됩니다!
문재인패거리들이 국법을 우롱하는 꼴과 국민의 세금을 낭비하는 꼴을
더이상 좌시할 수 없습니다!
국법을 준수하는 국민들은 선진국 국민이됩니다! 공산당을 박살냅시다!"
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,혜정아빠,2021-04-16 13:34:10,Never 이재명
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,해발 700,2021-04-16 13:39:45,"혜정이 아버님, 이재멍은 성추행당이어서 안되고, 도덕심이 결여돼 안됩니다."
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,bt,2021-04-16 13:30:13,국민을 지키겠다고 하지않고 문재인놈을 지키겠다고 씨부린 이낙연놈을 보고 국민들은 저런 개떡같은놈이 대똥되면 문재인놈보다도 더 개판오분전이 되겠구나 하고 이낙연놈을 아주 버린 것이다. 국민을 배신하는 정치인에게 어떤 결과가 오는지 잘봐둬라! 정치꾼놈들아!
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,mightyteam,2021-04-16 12:27:32,"나견이가 완전 개털되었네.
양아치보다 못한 친문 똘아이들 지지받을려고 찔락되더니
무덤을 팠구만. 다음 수순은 부엉이바위인가 ?"
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,동사랑,2021-04-16 12:06:39,"대선후보 지지율을보니 나라의 앞날이 걱정된다.
정치라는것이 기분과 오기로 되는것이 아니다.
문통을보자. 경험과경륜이 중요하다.
그리고 일관된 소신 ,민주적 사고와 소통을 잘하는분일것이다.
그나마 홍준표와 정세균이 아닐까 생각해본다."
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,mightyteam,2021-04-16 12:28:36,썩은 쓰레기들이 소통을 잘한다는 괘변은 어디서 나왔지 ?
차기 대선주자 선호도 윤석열 25% 이재명 24%…이낙연 5%,2021-04-16 11:02:00,동해와백두,2021-04-16 11:31:38,반드시 정권교체해서 대한민국을 다시 세워야 한다.우리들과 자녀들을 위하여.
