제목,날짜,작성자,작성일,댓글
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,모산자,2021-03-04 20:54:00,"저런 쥐 ㅅ,ㄲ 같은 사람이 장관 이라고....
그렇게 반대했었는데 장관 못시켜서 ㅈ,ㄹ을 떨더니만
정말 잘 하고 있다,
쪽팔린다 정말..."
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,온유짱,2021-03-05 04:02:00,공감합니다
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,tooni,2021-03-04 19:49:00,문재인도  공범이다
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,박정훈,2021-03-04 23:39:00,"미운건 알겠어.... 그래도 그럴듯하게 역어라~쫌! 막 가져다 붙이는구나....ㅋㅋ
예전에 모든건 노무현때문이다~이러고 놀던
그때 그 수준에서 한발도 나아가지 못했네
자칭보수들은.....
안심된다 이런사람들보면....
우리나라를 아직도 8~90년대의 상황으로 매번 깔보고 씹는 쪽본인간들을 보는것 같아서 마음이 편하다.... 개들 정신병적으로 갈라파고스화 되서 점점  한심하고  불쌍해 보이잖아
요즘 자칭 보수들이 그렇다
발전이 없다... 어떤 면에서도..."
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,큐티맘,2021-03-04 20:44:00,변창흠도 한통속아닐까
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,유진탈출,2021-03-05 06:33:00,"한통속이니까 덮을려고 총리실에 조사하라고 했지.
아니면 왜 조사권 있는 기관에 안맞겨?"
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,humanist,2021-03-04 19:54:00,"박용진이 왠일이냐?
변창흠을 까고?
이재명 줄서기 문재인 손절 시작이냐?"
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,박영식,2021-03-04 22:04:00,용진아 넌 빠져
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,CARPE DIEM,2021-03-04 20:24:00,"역시 박용진의원은 국민의 가려운 데를 
긁어주며 여야를 가리지 않고 정직하게 
지적하는걸 보니 참정치인, 맞습니다~!."
"[뉴스하이킥] 박용진 ""LH 의혹, 변창흠 몰랐다면 무능.. 알았다면 큰일""",2021-03-04 19:44:00,Eaude Black,2021-03-04 21:52:00,"뭔 소리여~  꼬리자르기 하는건데

무슨 여야를 가리지 않아~  
죽어깨나 모가지에 칼 들어와도 
민주당골수 전통 대깨문 쉴드파인데.

꼬리자르기 전문이지 참정치인은 아니다."
