제목,날짜,작성일,작성자,댓글
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 19:46:00,독서인,"그만 쉬시는게 어떤지! 아직도 미련이 있으신지, 아님 돈이 궁한지, 관심이 고프신지"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 15:57:00,무울,"유,전,사무총장요.이런글.보다.L H.투기,문제로촛불이뽑은..정권.없어지겠소..국회의원.땅투기문제.조사해야될것같고.야.가.안안하려해도..여.단독만.이라도..국민들에게.밝햐야되겠소.그안은.물론.구린자들도.있을것.같지만.그래도.밝혀야하겠소..저족은.더.많을것같은대."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 15:35:00,봄바람777,"우리나라 최고의 적폐의 몸통은 문재앙 거짓과 위선 조작으로 정권잡고 조작으로 정치하는 정치 모리배
문재앙 퇴출이 국민이 사는길!!!"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 15:02:00,7점62mm,할배들에게 마이크 들이 대지마라 그리고 마이크 들이 댄다고 씨부리지마라 너의 시대는 이미 오래전에 끝났음을 모르는가
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 14:02:00,곰퓨러,"문재인!
국민한테 ""좀스럽다""라는 말에 화딱지가 나서 몇자 적어보오!
이를 국어사전에서 찾아 보니 ""도량이 좁고 옹졸한 데가 있다""라고 나오던데 그게 국민한테 할 소리요? 그댄 국민이 그리 우습게 보인단 말이오!
11년간 농사를 지었다는데...언제부터 언제까지 농사를 지었는지 밝히시오! 그러면 합법으로 인정해주겠씀!
우리가 사저땅에 대하여 불법이라 하는데, 왠 경호시설로 시선을 돌리려 하는가? 경호시설은 사저땅이 아닌 다른 번지수에 세금으로 지으면 되는겁니다. 그걸 물고 늘어지는게 아닙니다.
그리고 선거하고 사저땅하고 무슨 상관이오?
농민이 아닌 자가 농사를 지었다고 하니 언제부터 언제까지 누가 아스팔트 위에다가 농사를 지었는지 그걸 밝히라는 겁니다. 아스팔트 위에서 모가 잘 심어져서, 뿌리도 잘 내리고, 농약도 뿌리고, 거름도 주고, 피도 뽑고, 벼가 잘 자라서, 탈곡까지 잘 했는지, 몇가마니의 벼가 수확됐는지 그게 궁금한 겁니다.
그리고 아스팔트에서 벼가 수확됐으면 그 비법을 국민들한테도 전수해 주기 바라오! 우리도 아스팔트에다가 벼를 심어 보게 말이오! 그리고 그 기술을 전세계에 수출하면 국가발전에 매우 큰 도움이 될꺼요!
""K-벼농사""를 수출하면 원전 수십개를 수출하는 것보다 나을듯 하오!
대통령이 거기 가서 농사는 지었으면 비서들과 보안원들도 따라갔을터이니 사진도 찍고 한 증거가 있을꺼 아니오!
다른 쑈는 아주 잘하는데 왜 그런 농사쑈는 하지 않는거요?
대통령취임연설에서 뭐라 했쏘?
대통령의 24시간을 모두 공개한다고 하지 않았쏘!
그러므로 24시간을 모두 공개하지 않아도 좋으니 1시간만이라도 공개하기 바라오! 벼농사 1시간만...
그대가 양산사저 땅이나 밟아 볼지 잊혀진 문재인으로 남을지 1년후에 봅시다!
거짖말 좀 하지 말고...국민을 바보취급하지 마시오!"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 13:49:00,최옥현,언제든 갈아탈 준비가 되어있는 사람같애
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 13:31:00,defensor,"검찰받아 쓰기 편파보도 스타일의 유희곤류의 최근 경향 보도와는 사뭇 결이 다른 정용인 기자의 균형잡히 기사를 읽고 격려하는 댓글 달아 주었더니, 얼마 안 있다가 전면 헤드라인 목록에서 삭제되어 뒷 방으로 가는군요. 참안타깝지만 참고들 하시라고 기사 링크와 댓글 소감 다시 올립니다. 박광연 기자의 여권 원로 유인태 발언을 통한 돌려까지 기사 내용과 비교하시면서 이해하시면 좋을 듯 합니다.
-------------------------
경향의 정용인 기자는 그래도 유희곤과 그 똘마니 기레기 기자들과는 조금 결이 다르네. 검찰 받아쓰기 경향에서 벗어나 여러사람의 목소리를 균형있게 실으려고 하는 하네. 그게 진짜 기자의 근본 아닌가? 진작부터 그렇게 했어야지. 부인 김건희의 애크로 비스타 로맨스의 본질은 언급하지 않으면서도, 3층에서 17층으로 이사하면서 삼성의 전세대금이라는 중립적이고 드라이한 팩트에 촛점을 맞추는 기자 정신에 박수를 보내는 바이다~~ 유튜브 들어가서 ""르네상스 호텔 쥴리""를 검색어로 쳐 검색하면, 3층에서 동거하던 고위검사와 헤어지고, 또 왜 개명까지 하면서 또다른 검사 윤석열이와 같은 아파트 17층으로 옮겨 동거하게 되는지 그 흥미 진진한 스토리로 차고 넘친다. 주류 거대언론들이 일부러 눈을 감고 보도하지 않고 있을뿐이다. 어쩌면 윤석열이 이들 주류 언론들의 압박에 못이겨, 그들이 정해주는 대선 불쏘시게 경로를 꼭두각시처럼 따라가지 않을 수 없는 것도 그때문일 것이다. 만약, 조중동이 산더미 같은 본인과 장모 처 친인척, 한동훈, 윤우진, 엄희준, 임관혁에 룸쌀롱 접대 검사들까지 특수부 윤석열 사단의 비리, 불법, 범죄 사실을 심층취재하고 집중 보도한다고 해봐라. 일시에 윤석열을 포함한 이들 범죄집단은 모조리 감옥감이다!!! 경향 정신차리고 분발해라, 너희들이 조중동 2중대냐!!!.
-----------------------------

http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202103131039001&code=910100"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 13:30:00,Moonga뻑,"이거이 다 주사파 새끼덜이 원칙데루다 순리데루다 혔다면 오날날 윤석렬이가 저리 호랭이가 됐겄어? 조국이 가족 범죄를 범죄로 보구 청문회전에 후보 사퇴시켰으면 조국이도 저 꼬라지 안 났을 것이고 정상적으로 법무부 장관 후임을 임명혀서 검찰인사를 정상적으로 혓다면 별 일도 읎었을 것이여.
그저 복수심에 불타올라 검수완박으로 졸속 입법을 안혔다면 윤석렬이가 뛰쳐나가지도 못혔을 것이고 나간다 헌들 저런 지지를 받지도 못혔을 것인데. 다 주사파 새끼덜이 성급함 졸렬함이 윤석렬이를 대호로 맹근 것이제.
인자 소대가리 호랭이헌티 물려 뒈질일만 남았제.
워쩔것이여 이새끼덜아"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 13:09:00,defensor,"유인태 전 의원의 발언은 솔직히 좀 짜증나고 맘에 들지는 않아요. 하지만 지금 국힘당 야권 일각에서는 지금 윤석열의 부상을 용인하는 것이, 장기적으로 여권의 고도의 대선전략과 부합할 수 있다는 말도 나옵니다. 윤석열 본인, 친인척, 측근의 비리와 범죄혐의는 본격적인 검증 모드에 들어가면, 버티기 굉장히 어려울 듯 합니다. 자금과 조직의 문제도 가지고 있고요. 지금의 조중동과 기득권 세력의 입장에서 보면 지리멸렬한 야권 후보들을 위해 윤석열을 페이스 메이커로 사용하고, 상황에 따라서는 윤석열을 버리기로 마음 먹기만 하면 식은 죽 먹기입니다. 지금 윤석열 친인척 측근 비리 관련 혐의나 수사가 진전이 되지 않은 것이 아니라, 검찰당 내 윤석열 사단이 더 진전된 수사와 기소를 하지 않고 막고 있고, 또 그 비리 혐의를 거대 주류언론에서 외면하고 보도하지 않고 있기때문인 것을 보입니다. 유전의원 말도, 이철희 전의원 말 지적도, 여권에선 과거 야당시절 과거 독재자 딸에 최태민 최순실에 휘들린 박근혜라는 흠이 많은 대선후보를 얕잡아 보고 김한길이 촉발한 내부 분란으로지자들 사이에 치열함이 떨어져서, 문재인 후보가 박근혜에게 패한 적이 있음으로, 윤석열에 대해서도 결코 방심하지 말라는 경고로 받아들이면 될 듯 합니다. 윤나땡(윤석열이 나오면 땡큐)이 일리는 있으나, 바로 보선 대선 전략을 그것에만 의존했다가는 필패할 수 있음으로, 현재 벌어지고 있는 여러 국정악재들에 대해 당정청이 긴장감을 가지고, 국민을 중심에 두고 최선을 다하라 그런 뜻으로 이해하면 될 듯합니다."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 12:31:00,Moonga뻑,"유가가 지대루다 본 것이여
오날날 윤석렬이를 호랭이루다 키운건 8할이 주사파 새끼덜이제
옹졸헌 주사파 새끼덜이 미친.년 하나 데불구 와서 완전 개판을 맹근 것인데
그 개판에 윤석렬이 호랑이가 된 것이여.
호랭이가 소대가리를 물어 죽이겄어"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 12:25:00,cel****,"이 ""30%""가 우물속에서 나와
밖의 광명정대한 세상을 볼때
나라가 바로설 것~"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 12:12:00,hng****,나도 윤석열같은 자가 튀어나와서 나라를 어지럽히는 걸 이나라의 불행이라고 생각하지만 유인태의 말은 거의 옳다. 객관적인 시각이다.
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 11:46:00,Jin Hoon Jung,"무슨 소리인가.... 여당의 가장 큰 악재는 스스로 저지른 온갓 부태와 여권 정치인들의 성추행과
친중외교이다."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 11:46:00,i635****,"참 한심한 기사다.
흘러간 정치인을 앞세워 윤석열 띄우기에 골몰하다니.
윤석열은 가만히 앉아서 점수 올린다.
경향의 이런 기사들 때문에!"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 11:17:00,사과사,"고 박원순 시장 타살된 증거 있다
박 시장의 사인은 전신이 허공에 매달린 질식사(목 졸림)다. 이때 심장 박동이 정지되면 중력 작용으로 혈액이 몸 아래쪽 모세혈관 내로 침강하면서 자줏빛 반점(시반)이 시체의 손끝, 발끝, 다리 아래쪽에 생긴다. 그러나 박 시장의 시신에는 시반이 뒷덜미, 허리, 등, 허벅지에 나타나 있다. 즉 타살된 뒤 옮겨진 것이다(주범 김정숙). https://blog.naver.com/cnamsung/222170443857"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 09:51:00,네 말이 맞다,인태 노인네는 집에가서 손자나 보셔.
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 09:50:00,gog,"모자란넘 유인태, 벽에 똥칠이나 하거라."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 09:50:00,임기석,공정과 중립을 저버린 정치 검찰
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 09:40:00,gog,"유인태 머저리넘아, 윤썩럴이 저런건 얼마못가 사라저."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 08:15:00,코로나퇴치,망령이 나셨군..
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 03:27:00,컨설,누구세요?
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 01:46:00,구름그림자,"저렇게 판을 못 읽어서야.
이 땅에 사는 유권자를 뭘로 보냐?
노후 걱정이나 해라."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 00:39:00,Suncloud,이 사람 조금 미친거 같아요.치매가 진행중인가? 뭐땜에 이런 헛소리를 하는건지???
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 21:18:00,쥴리 Kim,"유인태 그대를 오늘부로 ""진중권 아바타""로 임명하노라
그러고 보니 생김새도 닮았네"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 20:46:00,반가운이,"인태야! 노망났냐?
별걱정을 다하고 자빠졌네.
윤석렬이 지지율이 얼마나 오래갈것 같냐?ㅋㅋㅋ
물거품처럼 사라질 검찰 똘마니 오야붕에게 겁먹지마라."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 20:09:00,parasan,댓글난에 일베들이 득실거리는구나~
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 19:53:00,박동운,"대깨문여러분
너무 노여워 하지마쇼
그러다 머리통 터지면 그냥 간다요.
가더라도 1년 후에나 가시라요
울화통 터진후에 홧병으로 가시라요."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 09:54:00,네 말이 맞다,@박동운 알바 열심히 해서 컵라면이라도 먹어야지요.
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 19:34:00,올드팝,존경하는 유인태 선생님 전 아니라고 생각합니다. 여권에 가장 호재입니다! 좀더 장기적으로 혹은 거시적으로 잘 생각해 보십시요.
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 19:43:00,박동운,@올드팝 철지난 유행가
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 19:32:00,박동운,"원로 친노가 오죽하면 대깨문에게 한방을 날려 부렸구먼ㅈㅈㅈㅈ
시원하구먼"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 18:53:00,myh****,"#조수진 ""윤석열, 정동영·김한길과 친분…접촉한다 전해져""
뒷방 노인네 유인태도 이제 멘토 대열에 동참이신가 ?
윤석열은 사람이 진짜 진국이구만 그래.....
노인공경 사상이 차고 넘치네 그려~~~"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:56:00,푸른날개,국민들 거품이란 것 다 알고 있으니 염려말게나
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:54:00,푸른날개,"유의원
염려 말게나
어차피 노인들이야 ~
국민들 대부분은 거품이란것 알고 있다네"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 18:36:00,Adz,@푸른날개 빙고
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:44:00,exite,"유인태...
노무현 지지자라 밝혀진 반노무현 치매노인...
척척첩사 급이지..
검찰 똥꼬를 헐도록 빨아제끼던 유희곤 기더기의
기조를 유지하려니
대문짝 만하게 유인태 망언을 올렸는데,
유인태는 이미 약발이 떨어졌거든,
하도 헛소리 멍멍대서,
치매노인 취급인데... 어쩌냐, 안 속아서."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:40:00,세월거미,"그래도 윤석열 입장에서는 추녀가 최대의 공헌자이기에
낭중에 한자리 줄꺼 같은데"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 20:28:00,박동운,@세월거미 국립호텔 5년치 무료숙식권
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:26:00,백팔번뇌,"유인태님... 생각하는 수준하고는...ㅜㅜ
국민들 수준을 너무 낮추어 보시네요...ㅉㅉㅉ
일부 극우 또라이 말고는 다 제자리 찾아 갑니다..
별 걱정을 다 하시네..증말..."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:59:00,푸른날개,@백팔번뇌 정곡찌르는 현명한 정답
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:41:00,세월거미,@백팔번뇌 한심 문빠?
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:45:00,exite,@세월거미 또라이 박빠?
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:25:00,Yilguen Yoon *,유인태의 예상과 판단은 맞은 경우가 거의 없다. 단순한 추측이며 한풀이다.운석열은 한번 지나가는 태풍이며 거품일 뿐이다.결코 구세주가 아님을 알아야 한다 ㅡ
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 18:55:00,myh****,"@Yilguen Yoon * 추호 김종인 표현대로 ""정신상태가 몽롱해서 그래요"""
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:21:00,최연철,"ㅋㅋ 그래서 윤이 뭐해서 대권후본데? 언론이 막 돌려서 대권후보입네 하는데 대체 뭐를 했길래..????
뭐 순교자 코스프레야?"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-13 03:30:00,컨설,"@최연철 아주 정답입니다.
언론이 바람잡아 주는 공이 크지요.
국민들 알기를 우습게 알고.....왜 그러구들 사는지."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:05:00,마기,생각해봐라 윤석열이 자기일 제대로 한거뿐인데 이렇게 악재가 된다는건 민주당이 썩을대로썩었다는거지..
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:04:00,Jea Pak,"유지태! 석엿이에게 약점 잡힌거있냐?
늘해오던 미친소리다만 미쳐도 작작 미친소리를 해야지 원~~!!
누가 누구를 탄압해?
껌찰춘장 석엿이가 법무부 장관과 대통령을 탄압하고 집권 여당만 20개월 내내 탄압 하더만....ㅉㅉ
대통령은 석엿이 털끝 하나 못건드렸는데 뭔 탄압?
석엿이 임기동안 오죽하면 우리 나라 권력 서열 1위가 껌찰춘장 이라고 했을까?
지난 20개월 동안 누가 맘대로 권력을 누린것같냐? 문통? 석엿이?
지태야 혼자 힘들면 형이 땅파는거 도와 줄까?
내가 나이는 50대 후반 이다만 네 개대가리 보다는 정신 연령이 높은거 같으니 내가 형 할께.
노통 밑에서 녹을 쳐먹었으면 진보 인사인데 왜 꼴통 같은 개솔만 해대냐?
밥숱가락 놓고 땅파고 어여 들어가라!"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 17:01:00,푸른날개,@Jea Pak ㅋㅋ 시원하네
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:26:00,마루,@Jea Pak 모지리 한놈추가~~밥은 빌어먹고사냐?
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:56:00,hendella,대깨문은 대한민국의 좀비가 된지 오래다.
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:53:00,phn****,"LH사태같은 범죄행위를 오래된 관행쯤으로 치부하는 걸 보니.......
정치판이 제대로 썩었다는것을 반증하는 것 같아 부아가 치밀어 오른다.
정치판에 발 담구고 있는 위인들이야 호위호식하며 온갖 특혜로 포식하는
하이에나같은 종자들이라 애시당초 기대할 것도 없긴 하지만~
그래도 정치판에 원로라는 사람 입에서 별로 대수로울 것도 없다는듯
관행 운운하는 꼴이 역겹기 그지없으며....
정치판이라는게 근자에 회자되는 대륙의 더러운 김치공장과 다를게 없다는
인식이 나 혼자만의 생각은 아닐것이다.
더럽다...
퉤~퉤~퉤"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 17:03:00,푸른날개,@phn**** 어떤 놈이 관행이라 지꺼리는데?
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:51:00,둥글둥글,"하는 짓마다 꼰대! 인상도 꼰대! 꼰대는 가라! 바뀐애 품에 안긴 한광옥, 한화갑, 김경재 등 무리들이 자꾸 연상되게 하는 인간."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 16:27:00,마루,@둥글둥글 너두 모지리냐? 대가리가 단단하네 이자슥
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:44:00,생마,이사람 노망나서 아직 여권이 한나라당으로 알고 있나 봐요. 불쌍해라...
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:40:00,구이,"국짐당이 제대로 된 보수정당이라고 믿는 얼뜨기들이 있기에 걔네들쪽에 지지후보가 생기면 30% 지지받는건 새삼스러운 일도 아닌데 호들갑 떨 이유가 있나?
우리는 우리대로 지지층 믿고 가던 길 계속 가면 된다."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 17:04:00,푸른날개,@구이 박수~~
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:34:00,콩지아빠,야당 지지하는 애들이 있는데 당연히 지지율이 있는거지 그런거 가지고 예민할필요있냐? 그래봤자 어자피 결정은 나있는거다
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:22:00,룰루랄라,"다시 말하지만, 윤석열이가 돈을 얼만큼 어디서 갖고 오는야가 광건이다. 선거하려면 엄청난 금액이 들어 간다. 그걸 1년 동안 유지 할 수 있을까?"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:43:00,구이,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:43:00,구이,"@삭제된 댓글입니다 문디자슥 옆차기 하고 있네. 그럼 북유럽이 실패했니?
걔들 보면서 부러워하는게 현실인데 뭔 개솔이냐?
그리고 복지국가가 사회주의냐?
민주당 반대하는건 니 자유다만, 반대하더라도 공부부터 좀 하고 깨우친 다음에 반대해라.
어이가 없어서 대꾸하기도 싫어진다."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 17:06:00,푸른날개,@구이 수꼴 들이 유식한거 봤나요?
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:12:00,dhkdr****,윤석열의 지지율이 올라갈수록 야권은 분열되리라고 봅니다일시적으로 보수의 표가 잠시지나 가는 방향에 윤석열이 서 있는 모양새이고 정치인으로 검증 받기 시작하면 약점이 너무 많은 인물이라 사상누각처럼 무너지리라고봅니다..
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:10:00,자비로,정치 견찰 이상도 이하도 아닌 버러지 한테 쫄긴 쫄지말고 정신차리고 국민을 위한 정치 하소
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 15:07:00,sic_****,"노인네가 망녕이 나셨나?
핍박을 받아? 윤짜장이? ㅋㅋㅋ
조국부터 다른 이들을 핍박 하면했지, 받을놈이냐?"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 14:59:00,sjqtr,추매가 윤석열 살도 빼주고 지지율도 올려주고 ........ 지 꼬라지는 앙살만 남아 험상되고. 완전 헛장사 했지.
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 14:56:00,애플,"맨날 졸더니 자다 봉창 두드리는 ‘헛소리~
나이 좀 먹으면 나이값 좀 해야지~
염치가 있어야지~"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 14:53:00,으니,"유인태님
이양반 한때는 의식있는 정치인이었나 모르지만 요즈음 언론을 통해서 소개되는 내용을 보면 감이 많이 떨이지네요
여권의 원로?라고 생각되면 그냥 입다무시고 조용히 계시는 것이 돕는것입니다"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 14:52:00,Good 평원,"로 망 인가? 노 망 인가?
국민 수준을 개 떵으로 여기는 놈일세~"
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 14:45:00,ypjeong****,민주당에서 유사무총장만한 인물이 없다. 거의 내로남불인 반면 현상황을 정확히 진단 및 파악하여 올바르게 애기하니 대깨문들은 싫어하지! 바보덜
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 14:43:00,이나라왕,"만약 윤석렬이 집권을 한다면 대한민국은 다시 검찰공화국이 될건데, 이건 여도 야도 다 두려워 하는 일이 아닐까?..."
"유인태 “지지율 30% 윤석열 등장, 여권에 선거 최대 악재”",2021-03-12 11:56:00,2021-03-12 14:38:00,무엇을위해살것인가,빙 신 야권의 최대 악재그만...
